id,conference_id,year,title,pages,num_pages,session_h2,session_h3,main_track,,,,,,
2336,1,1997,Assessing Modular Structure of Legacy Code Based on Mathematical Concept Analysis.,349-359,11,Reverse Engineering and Program Understanding,NULL,1,,,,,,
2337,1,1997,Visualizing Interactions in Program Executions.,360-370,11,Reverse Engineering and Program Understanding,NULL,1,,,,,,
2338,1,1997,Measuring Requirements Testing.,372-379,8,Process Improvement,NULL,1,,,,,,
2339,1,1997,Intergrating Measurement with Improvement: An Action-Oriented Approach (Experience Report).,380-389,10,Process Improvement,NULL,1,,,,,,
2340,1,1997,Total Software Process Model Evolution in EPOS (Experience Report).,390-399,10,Process Improvement,NULL,1,,,,,,
2341,1,1997,An Improved Process for the Development of PLC Software (Experience Report).,400-410,11,Process Improvement,NULL,1,,,,,,
2342,1,1997,An Investigation into Coupling Measures for C++.,412-421,10,Analysis of C and C++,NULL,1,,,,,,
2343,1,1997,Incremental Analysis of Side Effects for C Software System.,422-432,11,Analysis of C and C++,NULL,1,,,,,,
2344,1,1997,Flow Insensitive C++ Pointers and Polymorphism Analysis and its Application to Slicing.,433-443,11,Analysis of C and C++,NULL,1,,,,,,
2345,1,1997,The Effect of Department Size on Developer Attitudes to Prototyping.,445-455,11,Economic and Legal Issues,NULL,1,,,,,,
2346,1,1997,Copyright in Shareware Software Distributed on the Internet - The Trumpet Winsock Case.,456-464,9,Economic and Legal Issues,NULL,1,,,,,,
2347,1,1997,On the Economics of Mass-Marketed Software.,465-470,6,Economic and Legal Issues,NULL,1,,,,,,
2348,1,1997,Abstract Syntax from Concrete Syntax.,472-480,9,Object-Oriented Technology,NULL,1,,,,,,
2349,1,1997,Open Implementation Design Guidelines.,481-490,10,Object-Oriented Technology,NULL,1,,,,,,
2350,1,1997,Hooking into Object-Oriented Application Frameworks.,491-501,11,Object-Oriented Technology,NULL,1,,,,,,
2351,1,1997,Using Formal Methods to Reason about Architectural Standards.,503-513,11,Testing and Analysis,NULL,1,,,,,,
2352,1,1997,Model-Checking of Real-Time Systems: A Telecommunications Application (Experience Report).,514-524,11,Testing and Analysis,NULL,1,,,,,,
2353,1,1997,Specification-based Testing of Reactive Software: Tools and Experiments (Experience Report).,525-535,11,Testing and Analysis,NULL,1,,,,,,
2354,1,1997,Beyond Software Engineering: Ten Imperatives for the Successful Software Developer at the End of the Decade (Abstract).,538,1,Plenary Speakers,NULL,0,,,,,,
2355,1,1997,Java and the Evolution of Web Software (Abstract).,538,1,Plenary Speakers,NULL,0,,,,,,
2356,1,1997,Software Engineering That Matters to People (Abstract).,538,1,Plenary Speakers,NULL,0,,,,,,
2357,1,1997,"Software Processes Are Software Too, Revisited: An Invited Talk on the Most Influential Paper of ICSE 9.",540-548,9,Plenary Speakers,NULL,0,,,,,,
2358,1,1997,Process Modelling - Where Next.,549-552,4,Plenary Speakers,NULL,0,,,,,,
2359,1,1997,Leveraging a Large Banking Organization to Object Technology.,554-555,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2360,1,1997,Tailoring OMT for an Industry Software Project.,556-557,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2361,1,1997,Software Architecture Recovery of Embedded Software.,558-559,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2362,1,1997,Integrating Forward and Reverse Object-Oriented Software Engineering.,560-561,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2363,1,1997,The Windows 95 User Interface: Iterative Design and Problem Tracking in Action.,562-563,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2364,1,1997,Prioritizing Software Requirements in an Industrial Setting.,564-565,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2365,1,1997,Lessons Learned with the Systems Security Engineering Capability Maturity Model.,566-567,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2366,1,1997,BOOTSTRAP: Four Years of Assessment Experience.,568-569,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2367,1,1997,Code Reviews Enhance Software Quality.,570-571,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2368,1,1997,Implementing Cleanroom Software Engineering into a Mature CMM-Based Software Organization.,572-573,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2369,1,1997,Redesigning the Systems Development Process.,574-575,2,Software Engineering in Organizations: Lessons and Status Report,NULL,0,,,,,,
2370,1,1997,Platforms for Software Execution: Databases vs. Operating Systems vs. Browsers (Panel).,578,1,Panels and Invited Presentations,NULL,0,,,,,,
2371,1,1997,Architecting Families of Software-Intensive Products.,580,1,Panels and Invited Presentations,NULL,0,,,,,,
2372,1,1997,Java Development Environments (Panel).,582-583,2,Panels and Invited Presentations,NULL,0,,,,,,
2373,1,1997,Pragmatic Software Metrics for Iterative Development (Presentation).,585,1,Panels and Invited Presentations,NULL,0,,,,,,
2374,1,1997,Panel on Collaborative Software Engineering.,586,1,Panels and Invited Presentations,NULL,0,,,,,,
2375,1,1997,An Overview of the State of the Art in Software Architecture.,590-591,2,State of the Art Reports,NULL,0,,,,,,
2376,1,1997,Everything you Need To Know About Collaboration and Collaboration Software.,592,1,State of the Art Reports,NULL,0,,,,,,
2377,1,1997,Verification of Concurrent Software with FLAVERS.,594-595,2,Research Demonstrations,NULL,0,,,,,,
2378,1,1997,Nitpick: A Tool for Interactive Design Analysis.,596-597,2,Research Demonstrations,NULL,0,,,,,,
2379,1,1997,Endeavors: A Process System Infrastructure.,598-599,2,Research Demonstrations,NULL,0,,,,,,
2380,1,1997,Argo: A Design Environment for Evolving Software Architectures.,600-601,2,Research Demonstrations,NULL,0,,,,,,
2381,1,1997,Automatic Monitoring of Software Requirements.,602-603,2,Research Demonstrations,NULL,0,,,,,,
2382,1,1997,Preventive Program Maintenance in Demeter/Java.,604-605,2,Research Demonstrations,NULL,0,,,,,,
2383,1,1997,Rigi: A Visualization Environment for Reverse Engineering.,606-607,2,Research Demonstrations,NULL,0,,,,,,
2384,1,1997,An Object-Oriented Testing and Maintenance Environment.,608-609,2,Research Demonstrations,NULL,0,,,,,,
2385,1,1997,"The SCR Method for Formally Specifying, Verifying, and Validating Requirements: Tool Support.",610-611,2,Research Demonstrations,NULL,0,,,,,,
2386,1,1997,GRAIL/KAOS: An Environment for Goal-Driven Requirements Engineering.,612-613,2,Research Demonstrations,NULL,0,,,,,,
2387,1,1997,ADE - An Architecture Design Environment for Component-Based Software Engineering.,614-615,2,Research Demonstrations,NULL,0,,,,,,
2388,1,1997,Package-Oriented Programming of Engineering Tools.,616-617,2,Research Demonstrations,NULL,0,,,,,,
2389,1,1997,Developing Graphical (Software Engineering) Tools with PROGRES.,618-619,2,Research Demonstrations,NULL,0,,,,,,
2390,1,1997,"TINA ACE: An Environment for Specifying, Developing and Generating TINA Services.",620-621,2,Research Demonstrations,NULL,0,,,,,,
2391,1,1997,Software Process Improvement: Methods and Lessons Learned (Tutorial).,624-625,2,Tutorial Summaries,NULL,0,,,,,,
2392,1,1997,"A Realistic, Commercially Robust Process for the Development of Object-Oriented Software Systems (Tutorial).",626-627,2,Tutorial Summaries,NULL,0,,,,,,
2393,1,1997,Software-Reliability-Engineered Testing Practice (Tutorial).,628-629,2,Tutorial Summaries,NULL,0,,,,,,
2394,1,1997,Java: A Language for Software Engineering (Tutorial).,630,1,Tutorial Summaries,NULL,0,,,,,,
2395,1,1997,Software Interoperability: Principles and Practice (Tutorial).,631-632,2,Tutorial Summaries,NULL,0,,,,,,
2396,1,1997,Distributed Software Architectures (Tutorial).,633-634,2,Tutorial Summaries,NULL,0,,,,,,
2397,1,1997,Effective Use of COTS (Commercial-off-the-Shelf) Software Components in Long Lived Systems (Tutorial).,635-636,2,Tutorial Summaries,NULL,0,,,,,,
2398,1,1997,Rigorous Requirements for Real-Time Systems: Evolution and Application of the SCR Method (Tutorial).,637-638,2,Tutorial Summaries,NULL,0,,,,,,
2399,1,1997,Software and Business Process Technology (Tutorial).,639-640,2,Tutorial Summaries,NULL,0,,,,,,
2400,1,1997,An Introduction to OMG/CORBA (Tutorial).,641-642,2,Tutorial Summaries,NULL,0,,,,,,
2401,1,1997,The Experience Factory: How to Build and Run One (Tutorial).,643-644,2,Tutorial Summaries,NULL,0,,,,,,
2402,1,1997,The Personal Software Process (PSP): A Full-Day Tutorial.,645-646,2,Tutorial Summaries,NULL,0,,,,,,
2403,1,1997,Making Requirements Measurable (Tutorial).,647-648,2,Tutorial Summaries,NULL,0,,,,,,
2404,1,1997,Defining Families: The Commonality Analysis (Tutorial).,649-650,2,Tutorial Summaries,NULL,0,,,,,,
2405,1,1997,Evaluating Software Technology (Tutorial).,651-652,2,Tutorial Summaries,NULL,0,,,,,,
2406,1,1997,A Survey of Object Oriented Analysis and Design Methods (Tutorial).,653-654,2,Tutorial Summaries,NULL,0,,,,,,
2407,1,1997,Simplifying the Evolution of Java Programs (Tutorial).,655-656,2,Tutorial Summaries,NULL,0,,,,,,
2408,1,1997,A Primer on Empirical Studies (Tutorial).,657-658,2,Tutorial Summaries,NULL,0,,,,,,
2409,1,1997,Reverse Engineering Strategies for Software Migration (Tutorial).,659-660,2,Tutorial Summaries,NULL,0,,,,,,
2410,1,1997,A Software Process Improvement Approach Tailored for Small Organizations and Small Projects (Tutorial).,661-662,2,Tutorial Summaries,NULL,0,,,,,,
2411,1,1997,Design Patterns for Object-Oriented Software Development (Tutorial).,663-664,2,Tutorial Summaries,NULL,0,,,,,,
2412,1,1997,Formal Methods for Broadband and Multimedia Systems (Tutorial).,665-666,2,Tutorial Summaries,NULL,0,,,,,,
2413,1,1997,Software Engineering Data Analysis Techniques (Tutorial).,667-668,2,Tutorial Summaries,NULL,0,,,,,,
2414,1,1997,Comprehension and Evolution of Legacy Software (Tutorial).,669-670,2,Tutorial Summaries,NULL,0,,,,,,
2415,1,1997,European and American Software Process Maturity Models and Assessments (Tutorial).,671-672,2,Tutorial Summaries,NULL,0,,,,,,
2416,1,1997,The Second ISEW Cleanroom Workshop.,674,1,Workshop Summaries,NULL,0,,,,,,
2417,1,1997,Workshop Summary: Process Modelling and Empirical Studies of Software Evolution.,675,1,Workshop Summaries,NULL,0,,,,,,
2418,1,1997,Software Engineering (on) the World Wide Web (Workshop).,676,1,Workshop Summaries,NULL,0,,,,,,
2419,1,1997,Fourth International Workshop on Software Engineering Education (IWSEE 4).,677,1,Workshop Summaries,NULL,0,,,,,,
2420,1,1997,Workshop on Software Engineering for Parallel and Distributed Systems.,678,1,Workshop Summaries,NULL,0,,,,,,
2421,1,1997,"7th International Workshop on Software Configuration Management (SCM7), Boston, 18-19 May 1997.",679,1,Workshop Summaries,NULL,0,,,,,,
2422,1,1997,ICSE 97 Doctoral Consortium (Workshop Summary).,680-681,2,Workshop Summaries,NULL,0,,,,,,
2423,1,1997,Reuse Library Interoperability and the World Wide Web.,684-691,8,Joint Session: 1997 Symposium on Software Reuse (SSR),NULL,0,,,,,,
2424,1,1997,Reuse of Off-the-Shelf Components in C2-Style Architectures.,692-700,9,Joint Session: 1997 Symposium on Software Reuse (SSR),NULL,0,,,,,,
2425,1,1997,Configuring Designs for Reuse.,701-710,10,Joint Session: 1997 Symposium on Software Reuse (SSR),NULL,0,,,,,,
2426,1,1996,"The Role of Software Development Methodologies: Past, Present, and Future.",2-4,3,Keynote Address,NULL,0,,,,,,
2427,1,1996,The Program Understanding Problem: Analysis and a Heuristic Approach.,6-15,10,Understanding and Analysis,NULL,1,,,,,,
2428,1,1996,The Design of Whole-Program Analysis Tools.,16-27,12,Understanding and Analysis,NULL,1,,,,,,
2429,1,1996,How to Identify Binary Relations for Domain Models.,28-36,9,Understanding and Analysis,NULL,1,,,,,,
2430,1,1996,OPSIS: A View Mechanism for Software Processes Which Supports Their Evolution and Reuse.,38-47,10,Supporting Requirements,NULL,1,,,,,,
2431,1,1996,"GRIDS - GRaph-based, Integrated Development of Software: Integrating Different Perspectives of Software Engineering.",48-59,12,Supporting Requirements,NULL,1,,,,,,
2432,1,1996,An Analytic Framework for Specifying and Analyzing Imprecise Requirements.,60-69,10,Supporting Requirements,NULL,1,,,,,,
2433,1,1996,Assertion-Oriented Automated Test Data Generation.,71-80,10,Testing and Analysis,NULL,1,,,,,,
2434,1,1996,A Specification-Based Adaptive Test Case Generation Strategy for Open Operating System Standards.,81-89,9,Testing and Analysis,NULL,1,,,,,,
2435,1,1996,An Empirical Study of Static Call Graph Extractors.,90-99,10,Testing and Analysis,NULL,1,,,,,,
2436,1,1996,An Operating System Development: Windows 3 (Abstract).,101,1,Industrial Experiences,NULL,0,,,,,,
2437,1,1996,Industrial Experience with Design Patterns.,103-114,12,Object Orientation in Use,NULL,1,,,,,,
2438,1,1996,"Engineering an ""Open"" Client/Server-Platform for a Distributed Austrian Alpine Road-Pricing System in 240 Days: Case Study and Experience Report.",115-124,10,Object Orientation in Use,NULL,1,,,,,,
2439,1,1996,An Object-Oriented Implementation of B-ISDN Signalling - Part 2: Extendability Stands the Test.,125-132,8,Object Orientation in Use,NULL,1,,,,,,
2440,1,1996,Independent On-Line Monitoring of Evolving Systems.,134-143,10,Analysis of Distributed Systems,NULL,1,,,,,,
2441,1,1996,Checking Subsystem Safety Properties in Compositional Reachability Analysis.,144-154,11,Analysis of Distributed Systems,NULL,1,,,,,,
2442,1,1996,Assertional Reasoning about Pairwise Transient Interactions in Mobile Computing.,155-164,10,Analysis of Distributed Systems,NULL,1,,,,,,
2443,1,1996,Machine Support for Software Development (Abstract).,167-168,2,Mini-Tutorial,NULL,0,,,,,,
2444,1,1996,Effort Estimation Using Analogy.,170-178,9,Measurement,NULL,1,,,,,,
2445,1,1996,Experiences of Software Quality Management Using Metrics through the Life-Cycle.,179-188,10,Measurement,NULL,1,,,,,,
2446,1,1996,Analytical and Empirical Evaluation of Software Reuse Metrics.,189-199,11,Measurement,NULL,1,,,,,,
2447,1,1996,A Case Study in Applying a Systematic Method for COTS Selection.,201-209,9,Component-Based Software,NULL,1,,,,,,
2448,1,1996,System Acquisition Based on Software Product Assessment.,210-219,10,Component-Based Software,NULL,1,,,,,,
2449,1,1996,Experience Assessing an Architectural Approach to Large-Scale Systematic Reuse.,220-229,10,Component-Based Software,NULL,1,,,,,,
2450,1,1996,"The Role of Formal Techniques: Past, Current and Future or How Did Software Get so Reliable without Proof? (Extended Abstract).",233-234,2,Keynote Address,NULL,0,,,,,,
2451,1,1996,Using KIDS as a Tool Support for VDM.,236-245,10,Formal Design,NULL,1,,,,,,
2452,1,1996,Executable Object Modeling with Statecharts.,246-257,12,Formal Design,NULL,1,,,,,,
2453,1,1996,Forcing Behavioral Subtyping through Specification Inheritance.,258-267,10,Formal Design,NULL,1,,,,,,
2454,1,1996,Beyond Structured Programming.,268-277,10,Formal Design,NULL,1,,,,,,
2455,1,1996,Supporting the Construction and Evolution of Component Repositories.,279-288,10,Configuration Management and Reuse,NULL,1,,,,,,
2456,1,1996,A New Approach to Consistency Control in Software Engineering.,289-297,9,Configuration Management and Reuse,NULL,1,,,,,,
2457,1,1996,Configuration Management with Logical Structures.,298-307,10,Configuration Management and Reuse,NULL,1,,,,,,
2458,1,1996,"A Generic, Peer-to-Peer Repository for Distributed Configuration Management.",308-317,10,Configuration Management and Reuse,NULL,1,,,,,,
2459,1,1996,A Standard Software Application Development: SAP R/3 (Abstract).,320,1,Industrial Experiences,NULL,0,,,,,,
2460,1,1996,A Systematic Survey of CMM Experience and Results.,323-330,8,Process Effectiveness,NULL,1,,,,,,
2461,1,1996,DYNAMITE: Dynamic Task Nets for Software Process Management.,331-341,11,Process Effectiveness,NULL,1,,,,,,
2462,1,1996,"Designing and Implementing COO: Design Process, Architectural Style, Lessons Learned.",342-352,11,Process Effectiveness,NULL,1,,,,,,
2463,1,1996,An Evaluation of Software Test Environment Architectures.,353-364,12,Process Effectiveness,NULL,1,,,,,,
2464,1,1996,Scene: Using Scenario Diagrams and Active Text for Illustrating Object-Oriented Programs.,366-375,10,System Validation,NULL,1,,,,,,
2465,1,1996,System Dynamics Modeling of an Inspection-Based Process.,376-386,11,System Validation,NULL,1,,,,,,
2466,1,1996,Monitoring Compliance of a Software System with Its High-Level Design Models.,387-396,10,System Validation,NULL,1,,,,,,
2467,1,1996,Simplifying Data Integration: The Design of the Desert Software Development Environment.,398-407,10,Environments,NULL,1,,,,,,
2468,1,1996,Requirements for a Layered Software Architecture Supporting Cooperative Multi-User Interaction.,408-417,10,Environments,NULL,1,,,,,,
2469,1,1996,Linguistic Support for the Evolutionary Design of Software Architectures.,418-427,10,Environments,NULL,1,,,,,,
2470,1,1996,Cooperating Evolving Components: A Rigorous Approach to Evolving Large Software Systems.,428-437,10,Environments,NULL,1,,,,,,
2471,1,1996,"Large, Multimedia Programming - Concepts and Challenges (Abstract).",439-440,2,Mini-Tutorial,NULL,0,,,,,,
2472,1,1996,"The Role of Experimentation in Software Engineering: Past, Current, and Future.",442-449,8,Keynote Address,NULL,0,,,,,,
2473,1,1996,Multilanguage Interoperability in Distributed Systems.,451-463,13,Maintenance and Evolution,NULL,1,,,,,,
2474,1,1996,Understanding and Predicting the Process of Software Maintenance Release.,464-474,11,Maintenance and Evolution,NULL,1,,,,,,
2475,1,1996,"A Scalable, Automated Process for Year 2000 System Correction.",475-484,10,Maintenance and Evolution,NULL,1,,,,,,
2476,1,1996,Reducing and Estimating the Cost of Test Coverage Criteria.,486-494,9,Testing Algorithms,NULL,1,,,,,,
2477,1,1996,Slicing Object-Oriented Software.,495-505,11,Testing Algorithms,NULL,1,,,,,,
2478,1,1996,A Reliability Model Combining Representative and Directed Testing.,506-514,9,Testing Algorithms,NULL,1,,,,,,
2479,1,1996,Domain-Oriented Design Environments (Extended Abstract).,517-520,4,Mini-Tutorial,NULL,0,,,,,,
2480,1,1996,"Prototypes as Assets, not Toys: Why and How to Extract Knowledge from Prototypes.",522-531,10,System Generation,NULL,1,,,,,,
2481,1,1996,"User Interface Prototyping - Concepts, Tools, and Experience.",532-541,10,System Generation,NULL,1,,,,,,
2482,1,1996,A Software Engineering Experiment in Software Component Generation.,542-552,11,System Generation,NULL,1,,,,,,
2483,1,1996,A Flexible Architecture for Building Data Flow Analyzers.,554-564,11,Dataflow Testing,NULL,1,,,,,,
2484,1,1996,An Exact Array Reference Analysis for Data Flow Testing.,565-574,10,Dataflow Testing,NULL,1,,,,,,
2485,1,1996,A Demand-Driven Analyzer for Data Flow Testing at the Integration Level.,575-584,10,Dataflow Testing,NULL,1,,,,,,
2486,1,1996,"A Telecommunication Development: Siemens' Digital Switching System, EWSD (Abstract).",587,1,Industrial Experiences,NULL,0,,,,,,
2487,1,1995,Completeness and Consistency Analysis of State-Based Requirements.,3-14,12,Requirements,NULL,1,,,,,,
2488,1,1995,Deriving Specifications from Requirements: An Example.,15-24,10,Requirements,NULL,1,,,,,,
2489,1,1995,Dealing with Non-Functional Requirements: Three Experimental Studies of a Process-Oriented Approach.,25-37,13,Requirements,NULL,1,,,,,,
2490,1,1995,Effect of Test Set Minimization on Fault Detection Effectiveness.,41-50,10,Testing,NULL,1,,,,,,
2491,1,1995,Testing Real-Time Constraints in a Process Algebraic Setting.,51-60,10,Testing,NULL,1,,,,,,
2492,1,1995,Using Testability Measures for Dependability Assessment.,61-70,10,Testing,NULL,1,,,,,,
2493,1,1995,Automating Process Discovery Through Event-Data Analysis.,73-82,10,Process I,NULL,1,,,,,,
2494,1,1995,Using Event Contexts and Matching Constraints to Monitor Software Processes.,83-92,10,Process I,NULL,1,,,,,,
2495,1,1995,An Organizational Learning Approach to Domain Analysis.,95-104,10,Reuse,NULL,1,,,,,,
2496,1,1995,Managing Software Reuse - An Experience Report.,105-111,7,Reuse,NULL,1,,,,,,
2497,1,1995,An Experience in Process Assessment.,115-121,7,Process II,NULL,1,,,,,,
2498,1,1995,Improvement of Software Process by Process Description and Benefit Estimation.,123-132,10,Process II,NULL,1,,,,,,
2499,1,1995,Characterizing and Assessing a Large-Scale Software Maintenance Organization.,133-143,11,Process II,NULL,1,,,,,,
2500,1,1995,A Compact Petri Net Representation for Concurrent Programs.,147-157,11,Concurrency,NULL,1,,,,,,
2501,1,1995,A Framework for Evaluating Specification Methods for Reactive Systems: Experience Report.,159-168,10,Concurrency,NULL,1,,,,,,
2502,1,1995,PARTS: A Temporal Logic-Based Real-Time Software Specification and Verification Method.,169-176,8,Concurrency,NULL,1,,,,,,
2503,1,1995,Architectural Mismatch or Why It's Hard to Build Systems Out Of Existing Parts.,179-185,7,Architecture,NULL,1,,,,,,
2504,1,1995,Reverse Engineering to the Architectural Level.,186-195,10,Architecture,NULL,1,,,,,,
2505,1,1995,Software Architecture in Industrial Applications.,196-207,12,Architecture,NULL,1,,,,,,
2506,1,1995,Supporting Evolution and Maintenance by Using a Flexible Automatic Code Generator.,211-219,9,Development,NULL,1,,,,,,
2507,1,1995,A Framework for Selective Recompilation in the Presence of Complex Intermodule Dependencies.,221-230,10,Development,NULL,1,,,,,,
2508,1,1995,Towards a Formal Semantics of Parnas Tables.,231-240,10,Development,NULL,1,,,,,,
2509,1,1995,Software Requirements Negotiation and Renegotiation Aids: A Theory-W Based Spiral Approach.,243-253,11,Process III,NULL,1,,,,,,
2510,1,1995,Decentralised Process Enactment in a Multi-Perspective Development Environment.,255-264,10,Process III,NULL,1,,,,,,
2511,1,1995,How to Deal With Deviations During Process Model Enactment.,265-273,9,Process III,NULL,1,,,,,,
2512,1,1995,Experimental Software Engineering: A Report on the State of the Art.,277-279,3,State-of-the-Art (Invited),NULL,0,,,,,,
2513,1,1995,The World and the Machine.,283-292,10,Keynote (Invited),NULL,0,,,,,,
2514,1,1995,A Component- and Message-Based Architectural Style for GUI Software.,295-304,10,Integration,NULL,1,,,,,,
2515,1,1995,An Architecture for Integrating Concurrency Control into Environment Frameworks.,305-313,9,Integration,NULL,1,,,,,,
2516,1,1995,Tool Integration: Experiences and Directions.,315-324,10,Integration,NULL,1,,,,,,
2517,1,1995,Reverse Engineering of Legacy Code Exposed.,327-331,5,Panel: Tractability of Reverse Engineering,NULL,0,,,,,,
2518,1,1995,Reverse Engineering of Legacy Systems: A Path Toward Success.,333-336,4,Panel: Tractability of Reverse Engineering,NULL,0,,,,,,
2519,1,1994,Lessons from Using Basic LOTOS.,5-14,10,Experiences with Formal Representations of Software,NULL,1,,,,,,
2520,1,1994,A Formal Approach to Determining Parallel Resource Bindings: Experience Report.,15-22,8,Experiences with Formal Representations of Software,NULL,1,,,,,,
2521,1,1994,The Use of Description Logics in KBSE Systems: Experience Report.,23-35,13,Experiences with Formal Representations of Software,NULL,1,,,,,,
2522,1,1994,Comprehension Processes During Large Scale Maintenance.,39-48,10,Understanding Complex Systems,NULL,1,,,,,,
2523,1,1994,On the Inference of Configuration Structures from Source Code.,49-57,9,Understanding Complex Systems,NULL,1,,,,,,
2524,1,1994,Visualizing Software Systems.,59-67,9,Understanding Complex Systems,NULL,1,,,,,,
2525,1,1994,Formalizing Architectural Connection.,71-80,10,Software Architectures,NULL,1,,,,,,
2526,1,1994,SAAM: A Method for Analyzing the Properties of Software Architectures.,81-90,10,Software Architectures,NULL,1,,,,,,
2527,1,1994,Storing and Retrieving Software Components: A Refinement Based System.,91-100,10,Software Architectures,NULL,1,,,,,,
2528,1,1994,An Experiment to Assess Different Defect Detection Methods for Software Requirements Inspections.,103-112,10,Measurement and Evaluation,NULL,1,,,,,,
2529,1,1994,An Instrumented Approach to Improving Software Quality Through Formal Technical Review.,113-122,10,Measurement and Evaluation,NULL,1,,,,,,
2530,1,1994,A Programmer Performance Measure Based on Programmer State Transitions in Testing and Debugging Process.,123-132,10,Measurement and Evaluation,NULL,1,,,,,,
2531,1,1994,On Formal Requirements Modeling Languages: RML Revisited.,135-147,13,Best Paper of ICSE-6,NULL,1,,,,,,
2532,1,1994,Nico Habermann's Research: A Brief Retrospective.,149-153,5,A. Nico Habermann,NULL,0,,,,,,
2533,1,1994,"Understanding ""Why"" in Software Process Modelling, Analysis, and Design.",159-168,10,Process Modelling,NULL,1,,,,,,
2534,1,1994,Software Process Description Using LOTOS and Its Enaction.,169-178,10,Process Modelling,NULL,1,,,,,,
2535,1,1994,A Paradigm for Decentralized Process Modeling and Its Realization in the Oz Environment.,179-188,10,Process Modelling,NULL,1,,,,,,
2536,1,1994,Experiments of the Effectiveness of Dataflow- and Controlflow-Based Test Adequacy Criteria.,191-200,10,Software Testing I,NULL,1,,,,,,
2537,1,1994,A Framework for Evaluating Regression Test Selection Techniques.,201-210,10,Software Testing I,NULL,1,,,,,,
2538,1,1994,TestTube: A System for Selective Regression Testing.,211-220,10,Software Testing I,NULL,1,,,,,,
2539,1,1994,Formal Specification Techniques (Extended Abstract).,223-227,5,State of the Art Report,NULL,0,,,,,,
2540,1,1994,The Role of Testing Methodologies in Open Systems Standards: A POSIX Experience Report.,233-240,8,Software Testing II,NULL,1,,,,,,
2541,1,1994,Automated Construction of Testing and Analysis Tools.,241-250,10,Software Testing II,NULL,1,,,,,,
2542,1,1994,Distributed Software Engineering.,253-263,11,NULL,NULL,1,,,,,,
2543,1,1994,Software Reuse - Facts and Myths.,267-268,2,Panels,NULL,0,,,,,,
2544,1,1994,Facts and Myths Affecting Software Reuse.,269,1,Panels,NULL,0,,,,,,
2545,1,1994,Software Reuse Experience at Hewlett-Packard.,270,1,Panels,NULL,0,,,,,,
2546,1,1994,Software Reuse Myths Revisited.,271-272,2,Panels,NULL,0,,,,,,
2547,1,1994,Reuse Facts and Myths.,273,1,Panels,NULL,0,,,,,,
2548,1,1994,Software Aging.,279-287,9,Invited Talk,NULL,0,,,,,,
2549,1,1994,A Periodic Object Model for Real-Time Systems.,291-300,10,Real-Time and Distributed Systems,NULL,1,,,,,,
2550,1,1994,Experience with the Development of Hard Real-Time Embedded Ada Software.,301-308,8,Real-Time and Distributed Systems,NULL,1,,,,,,
2551,1,1994,An Integrated Method for Effective Behaviour Analysis of Distributed Systems.,309-320,12,Real-Time and Distributed Systems,NULL,1,,,,,,
2552,1,1994,Software Process Improvement Experience in the DP/MIS Function: Experience Report.,323-329,7,Process Analysis and Improvement,NULL,1,,,,,,
2553,1,1994,What Small Business and Small Organizations Say About the CMM: Experience Report.,331-340,10,Process Analysis and Improvement,NULL,1,,,,,,
2554,1,1994,The SMART Approach for Software Process Engineering.,341-350,10,Process Analysis and Improvement,NULL,1,,,,,,
2555,1,1994,Software Engineering and Artificial Intelligence.,353-354,2,Workshops,NULL,0,,,,,,
2556,1,1994,Workshop on the Intersection Between Databases and Software Engineering.,355,1,Workshops,NULL,0,,,,,,
2557,1,1994,Workshop on Software Engineering and computer-Human Interaction: Joint Research Issues.,356-357,2,Workshops,NULL,0,,,,,,
2558,1,1994,Software Engineering Education: A Place in the Sun?,358-359,2,Workshops,NULL,0,,,,,,
2559,1,1994,"Software Architecture: Practice, Potential, and Pitfalls.",363-364,2,Workshops,NULL,0,,,,,,
2560,1,1994,Software Architectures: Critical Success Factors and Cost Drivers.,365,1,Workshops,NULL,0,,,,,,
2561,1,1994,Exoskeletal Software.,366,1,Workshops,NULL,0,,,,,,
2562,1,1994,A Process for Hitting Paydirt.,369,1,Workshops,NULL,0,,,,,,
2563,2,2013,A Fuzzy Expert System for Cost-Effective Regression Testing Strategies,NULL,0,NULL,NULL,1,,,,,,
2564,2,2013,Identifying Process Improvement Targets in Test Processes: A Case Study,NULL,0,NULL,NULL,1,,,,,,
2565,2,2013,On rapid releases and software testing,NULL,0,NULL,NULL,1,,,,,,
2566,2,2013,How multiple developers affect the evolution of code clones,NULL,0,NULL,NULL,1,,,,,,
2567,2,2013,Mining Logical Clones in Software: Revealing High-Level Business and Programming Rules,NULL,0,NULL,NULL,1,,,,,,
